0,-377.000000,15.000000,-14.000000,4.000000,-47.000000
1,-319.000000,15.000000,-14.000000,4.000000,-47.000000
2,-293.000000,15.000000,-27.000000,-28.000000,-47.000000
3,-225.000000,-16.000000,-27.000000,-28.000000,-47.000000
4,-216.000000,-20.000000,-27.000000,-28.000000,-47.000000
5,-213.000000,-23.000000,-27.000000,-28.000000,-47.000000
6,-211.000000,-23.000000,-27.000000,-28.000000,-47.000000
7,-211.000000,-23.000000,-27.000000,-28.000000,-47.000000
8,-211.000000,-24.000000,-27.000000,-28.000000,-47.000000
9,-211.000000,-25.000000,-27.000000,-28.000000,-47.000000
10,-211.000000,-26.000000,-27.000000,-28.000000,-47.000000
11,-210.000000,-26.000000,-27.000000,-28.000000,-47.000000
12,-207.000000,-27.000000,-27.000000,-28.000000,-47.000000
13,-207.000000,-27.000000,-27.000000,-28.000000,-47.000000
14,-202.000000,-33.000000,-27.000000,-28.000000,-47.000000
15,-201.000000,-33.000000,-27.000000,-28.000000,-47.000000
16,-200.000000,-33.000000,-27.000000,-28.000000,-47.000000
17,-200.000000,-34.000000,-27.000000,-28.000000,-47.000000
18,-199.000000,-35.000000,-27.000000,-28.000000,-47.000000
19,-198.000000,-35.000000,-27.000000,-28.000000,-47.000000
20,-197.000000,-35.000000,-27.000000,-4.000000,-47.000000
21,-175.000000,-35.000000,-26.000000,-4.000000,-47.000000
22,-169.000000,-35.000000,-9.000000,-4.000000,-47.000000
23,-169.000000,-35.000000,-9.000000,-4.000000,-47.000000
24,-169.000000,-35.000000,-9.000000,-4.000000,-47.000000
25,-169.000000,-35.000000,-14.000000,-4.000000,-47.000000
26,-169.000000,-35.000000,-16.000000,-4.000000,-47.000000
27,-169.000000,-35.000000,-56.000000,-4.000000,-47.000000
28,-171.000000,-35.000000,-57.000000,-4.000000,-47.000000
29,-171.000000,-35.000000,-73.000000,-4.000000,-47.000000
30,-171.000000,-35.000000,-75.000000,-4.000000,-47.000000
31,-171.000000,-35.000000,-75.000000,-4.000000,-47.000000
32,-171.000000,-35.000000,-76.000000,-4.000000,-47.000000
33,-171.000000,-35.000000,-79.000000,-4.000000,-47.000000
34,-171.000000,-35.000000,-80.000000,-4.000000,-47.000000
35,-171.000000,-35.000000,-81.000000,-4.000000,-47.000000
36,-171.000000,-35.000000,-82.000000,-4.000000,-47.000000
37,-171.000000,-35.000000,-126.000000,-4.000000,-47.000000
38,-171.000000,-35.000000,-131.000000,-4.000000,-47.000000
39,-171.000000,-35.000000,-151.000000,-4.000000,-47.000000
40,-171.000000,-35.000000,-151.000000,-4.000000,-47.000000
41,-171.000000,-35.000000,-157.000000,-4.000000,-47.000000
42,-171.000000,-35.000000,-161.000000,-4.000000,-47.000000
43,-171.000000,-35.000000,-165.000000,-4.000000,-47.000000
44,-171.000000,-35.000000,-165.000000,-4.000000,-47.000000
45,-171.000000,-35.000000,-168.000000,-4.000000,-47.000000
46,-171.000000,-35.000000,-179.000000,-4.000000,-47.000000
47,-160.000000,-35.000000,-166.000000,-4.000000,-47.000000
48,-157.000000,-35.000000,-166.000000,23.000000,-47.000000
49,-157.000000,-35.000000,-166.000000,24.000000,-47.000000
50,-157.000000,-35.000000,-166.000000,25.000000,-47.000000
51,-157.000000,-35.000000,-166.000000,26.000000,-47.000000
52,-157.000000,-35.000000,-166.000000,32.000000,-47.000000
53,-156.000000,-27.000000,-164.000000,32.000000,-47.000000
54,-156.000000,-24.000000,-164.000000,32.000000,-47.000000
55,-156.000000,-24.000000,-164.000000,32.000000,-47.000000
56,-156.000000,-21.000000,-164.000000,32.000000,-47.000000
57,-156.000000,-20.000000,-164.000000,32.000000,-47.000000
58,-154.000000,-18.000000,-162.000000,32.000000,-47.000000
59,-154.000000,-17.000000,-162.000000,32.000000,-47.000000
60,-144.000000,1.000000,-161.000000,32.000000,-47.000000
61,-141.000000,2.000000,-161.000000,32.000000,-47.000000
62,-137.000000,7.000000,-161.000000,32.000000,-47.000000
63,-137.000000,8.000000,-161.000000,32.000000,-47.000000
64,-137.000000,8.000000,-161.000000,32.000000,-47.000000
65,-135.000000,11.000000,-161.000000,32.000000,-47.000000
66,-135.000000,11.000000,-161.000000,32.000000,-47.000000
67,-135.000000,11.000000,-161.000000,32.000000,-47.000000
68,-135.000000,11.000000,-161.000000,32.000000,-47.000000
69,-135.000000,11.000000,-161.000000,32.000000,-47.000000
70,-135.000000,11.000000,-161.000000,32.000000,-47.000000
71,-135.000000,11.000000,-161.000000,32.000000,-47.000000
72,-135.000000,11.000000,-161.000000,32.000000,-47.000000
73,-135.000000,11.000000,-161.000000,32.000000,-47.000000
74,-135.000000,11.000000,-161.000000,32.000000,-47.000000
75,-135.000000,11.000000,-161.000000,32.000000,-47.000000
76,-135.000000,11.000000,-161.000000,32.000000,-47.000000
77,-135.000000,11.000000,-161.000000,32.000000,-47.000000
78,-135.000000,11.000000,-161.000000,32.000000,-47.000000
79,-122.000000,11.000000,-155.000000,13.000000,-47.000000
80,-122.000000,11.000000,-155.000000,13.000000,-47.000000
81,-122.000000,11.000000,-155.000000,12.000000,-47.000000
82,-122.000000,11.000000,-155.000000,11.000000,-47.000000
83,-122.000000,11.000000,-155.000000,8.000000,-47.000000
84,-122.000000,11.000000,-155.000000,8.000000,-47.000000
85,-122.000000,11.000000,-155.000000,7.000000,-47.000000
86,-122.000000,11.000000,-155.000000,3.000000,-47.000000
87,-122.000000,11.000000,-155.000000,1.000000,-47.000000
88,-122.000000,11.000000,-155.000000,0.000000,-47.000000
89,-119.000000,11.000000,-155.000000,0.000000,-47.000000
90,-116.000000,11.000000,-155.000000,0.000000,-47.000000
91,-111.000000,11.000000,-159.000000,0.000000,-47.000000
92,-110.000000,11.000000,-159.000000,0.000000,-47.000000
93,-110.000000,11.000000,-159.000000,0.000000,-47.000000
94,-109.000000,11.000000,-159.000000,0.000000,-47.000000
95,-108.000000,11.000000,-160.000000,0.000000,-47.000000
96,-110.000000,11.000000,-163.000000,0.000000,-47.000000
97,-111.000000,11.000000,-162.000000,0.000000,-47.000000
98,-112.000000,11.000000,-161.000000,0.000000,-47.000000
99,-113.000000,11.000000,-160.000000,0.000000,-47.000000
100,-114.000000,11.000000,-159.000000,0.000000,-47.000000
101,-115.000000,11.000000,-158.000000,0.000000,-47.000000
102,-116.000000,11.000000,-157.000000,0.000000,-47.000000
103,-117.000000,11.000000,-156.000000,0.000000,-47.000000
104,-105.000000,11.000000,-154.000000,0.000000,-47.000000
105,-101.000000,11.000000,-152.000000,0.000000,-47.000000
106,-98.000000,11.000000,-150.000000,0.000000,-47.000000
107,-93.000000,11.000000,-147.000000,0.000000,-47.000000
108,-92.000000,11.000000,-147.000000,0.000000,-47.000000
109,-89.000000,11.000000,-149.000000,0.000000,-47.000000
