0,0.000000,0.000000,34.000000,0.000000,0.000000,0.000000,0.000000
1,0.000000,0.000000,33.000000,34.000000,0.000000,-37.000000,0.000000
2,0.000000,0.000000,32.000000,-2.000000,0.000000,-5.000000,0.000000
3,0.000000,0.000000,31.000000,-37.000000,0.000000,24.000000,0.000000
4,0.000000,0.000000,30.000000,-1.000000,0.000000,-3.000000,0.000000
5,0.000000,0.000000,29.000000,-43.000000,0.000000,34.000000,0.000000
6,0.000000,0.000000,28.000000,2.000000,0.000000,-2.000000,0.000000
7,0.000000,0.000000,27.000000,-45.000000,0.000000,40.000000,0.000000
8,0.000000,0.000000,26.000000,-2.000000,0.000000,1.000000,0.000000
9,0.000000,0.000000,25.000000,42.000000,0.000000,-38.000000,0.000000
10,0.000000,0.000000,24.000000,-2.000000,0.000000,2.000000,0.000000
11,0.000000,0.000000,23.000000,-48.000000,0.000000,48.000000,0.000000
12,0.000000,0.000000,22.000000,-1.000000,0.000000,-2.000000,0.000000
13,0.000000,0.000000,21.000000,24.000000,0.000000,-40.000000,0.000000
14,0.000000,0.000000,20.000000,0.000000,0.000000,3.000000,0.000000
15,0.000000,0.000000,19.000000,-35.000000,0.000000,36.000000,0.000000
16,0.000000,0.000000,18.000000,0.000000,0.000000,1.000000,0.000000
17,0.000000,0.000000,17.000000,34.000000,0.000000,-30.000000,0.000000
18,0.000000,0.000000,16.000000,0.000000,0.000000,4.000000,0.000000
19,0.000000,0.000000,15.000000,-44.000000,0.000000,46.000000,0.000000
20,0.000000,0.000000,14.000000,-2.000000,0.000000,2.000000,0.000000
21,0.000000,0.000000,13.000000,48.000000,0.000000,-50.000000,0.000000
22,0.000000,0.000000,12.000000,2.000000,0.000000,-6.000000,0.000000
23,0.000000,0.000000,11.000000,-36.000000,0.000000,32.000000,0.000000
24,0.000000,0.000000,10.000000,-2.000000,0.000000,-6.000000,0.000000
25,0.000000,0.000000,9.000000,46.000000,0.000000,-56.000000,0.000000
26,0.000000,0.000000,8.000000,3.000000,0.000000,-15.000000,0.000000
27,0.000000,0.000000,7.000000,-48.000000,0.000000,34.000000,0.000000
28,0.000000,0.000000,6.000000,-3.000000,0.000000,-11.000000,0.000000
29,0.000000,0.000000,5.000000,47.000000,0.000000,-55.000000,0.000000
30,0.000000,0.000000,4.000000,1.000000,0.000000,-11.000000,0.000000
31,0.000000,0.000000,3.000000,-50.000000,0.000000,38.000000,0.000000
32,0.000000,0.000000,2.000000,-7.000000,0.000000,-3.000000,0.000000
33,0.000000,0.000000,1.000000,48.000000,0.000000,-62.000000,0.000000
34,0.000000,0.000000,0.000000,1.000000,0.000000,-17.000000,0.000000
35,0.000000,0.000000,-1.000000,-54.000000,0.000000,36.000000,0.000000
36,0.000000,0.000000,-2.000000,-3.000000,0.000000,-13.000000,0.000000
37,0.000000,0.000000,-4.000000,34.000000,0.000000,-37.000000,0.000000
38,0.000000,0.000000,-5.000000,-2.000000,0.000000,-5.000000,0.000000
39,0.000000,0.000000,-6.000000,-37.000000,0.000000,24.000000,0.000000
40,0.000000,0.000000,-7.000000,-1.000000,0.000000,-3.000000,0.000000
41,0.000000,0.000000,-8.000000,34.000000,0.000000,-30.000000,0.000000
42,0.000000,0.000000,-9.000000,0.000000,0.000000,4.000000,0.000000
43,0.000000,0.000000,-10.000000,-44.000000,0.000000,46.000000,0.000000
44,0.000000,0.000000,-11.000000,-2.000000,0.000000,2.000000,0.000000
45,0.000000,0.000000,-12.000000,48.000000,0.000000,-50.000000,0.000000
46,0.000000,0.000000,-13.000000,2.000000,0.000000,-6.000000,0.000000
47,0.000000,0.000000,-14.000000,-36.000000,0.000000,32.000000,0.000000
48,0.000000,0.000000,-15.000000,-2.000000,0.000000,-6.000000,0.000000
49,0.000000,0.000000,-16.000000,46.000000,0.000000,-56.000000,0.000000
50,0.000000,0.000000,-17.000000,3.000000,0.000000,-15.000000,0.000000
51,0.000000,0.000000,-18.000000,-48.000000,0.000000,34.000000,0.000000
52,0.000000,0.000000,-19.000000,-3.000000,0.000000,-11.000000,0.000000
53,0.000000,0.000000,-20.000000,47.000000,0.000000,-55.000000,0.000000
54,0.000000,0.000000,-20.000000,1.000000,0.000000,-11.000000,0.000000
55,0.000000,0.000000,-21.000000,-50.000000,0.000000,38.000000,0.000000
56,0.000000,0.000000,-22.000000,-7.000000,0.000000,-3.000000,0.000000
57,0.000000,0.000000,-23.000000,48.000000,0.000000,-62.000000,0.000000
58,0.000000,0.000000,-24.000000,1.000000,0.000000,-17.000000,0.000000
59,0.000000,0.000000,-25.000000,-54.000000,0.000000,36.000000,0.000000
60,0.000000,0.000000,-26.000000,-3.000000,0.000000,-13.000000,0.000000
61,0.000000,0.000000,-27.000000,34.000000,0.000000,-37.000000,0.000000
62,0.000000,0.000000,-28.000000,-2.000000,0.000000,-5.000000,0.000000
63,0.000000,0.000000,-29.000000,-37.000000,0.000000,24.000000,0.000000
64,0.000000,0.000000,-30.000000,-1.000000,0.000000,-3.000000,0.000000
65,0.000000,0.000000,-31.000349,34.999996,0.000000,-27.000019,0.000000
66,0.000000,0.000000,-32.000351,-1.000004,0.000000,6.999981,0.000000
67,0.000000,0.000000,-33.000351,-36.000004,-8.000000,41.999981,0.000000
68,0.100000,0.000000,-34.000702,-1.000008,-13.000000,4.999962,0.000000
69,0.200000,0.000000,-35.000702,32.999992,-13.000000,-33.000038,0.000000
70,0.300000,0.000000,-36.000702,-2.000008,-13.000000,3.999962,0.000000
71,0.400000,0.000000,-37.000702,31.999992,-13.000000,-30.000038,0.000000
72,0.500000,0.000000,-38.000984,-5.000029,-12.999995,-0.000038,0.000000
73,0.600000,0.000000,-39.000984,-38.000031,-12.999995,30.999962,0.000000
74,0.700000,0.000000,-40.000984,-1.000031,-12.999995,-7.000038,0.000000
75,0.800000,0.000000,-41.000984,30.999969,-12.999995,-43.000038,0.000000
76,0.900000,0.000000,-42.000984,-4.000031,-12.999995,-8.000038,0.000000
77,1.000000,0.000000,-43.000984,-28.000031,-12.999995,17.999962,0.000000
78,1.100000,0.000000,-44.000984,19.999969,-12.999995,-30.000038,0.000000
79,1.200000,0.000000,-45.000984,1.999969,-12.999995,-2.000038,0.000000
80,1.300000,0.000000,-46.000984,-25.000031,-12.999995,28.999962,0.000000
81,1.400000,0.000000,-47.000984,-1.000031,-12.999995,4.999962,0.000000
82,1.500000,0.000000,-48.000984,29.999969,-12.999995,-28.000038,0.000000
83,1.600000,0.000000,-49.000984,2.999969,-12.999995,-3.000038,0.000000
84,1.700000,0.000000,-50.000984,-17.000031,-12.999995,16.999962,0.000000
